Time,Pitch,Roll,Yaw,xGyro,yGyro,ZGyro,xAcc,yAcc,zAcc,latitude,longitude,alt,xSpeed,ySpeed,zSpeed,cP,cR,cY,cPower,PosXError,PosYError
136414780.0000000000,0.0625000000,-0.1255000000,-2.4375000000,0.6250000000,-2.5625000000,-1.6875000000,-1.6100000000,1.2400000000,0.0200000000,47.2229149000,8.8183803000,1.2600000000,0.1035392824,0.4438983613,-0.0656543886,-0.2365340833,-2.5396316861,4.1250000000,11.4565438863,0.4292124168,-1.8869779041
136423636.0000000000,0.0000000000,-0.1255000000,-2.5000000000,2.0000000000,-2.1875000000,-1.6250000000,-1.3100000000,0.8200000000,-0.1100000000,47.2229149000,8.8183803000,1.2600000000,0.0909966246,0.4469485250,-0.0577985420,1.2541476211,-2.9040353510,4.1250000000,11.3779854201,0.4292124168,-1.8869779041
136431639.0000000000,0.0000000000,-0.1255000000,-2.5000000000,0.3125000000,-1.3750000000,-0.5625000000,-1.4000000000,0.3300000000,-0.4800000000,47.2229149000,8.8183803000,1.2700000000,0.0789746929,0.4453645854,0.0714355729,-0.4157926580,-3.7134851873,3.0625000000,9.4856442711,0.4292124168,-1.8869779041
136443882.0000000000,0.0000000000,-0.1880000000,-2.5000000000,2.1250000000,-1.6875000000,0.3125000000,0.4400000000,0.1700000000,-0.8100000000,47.2229149000,8.8183803000,1.2700000000,0.0834876953,0.4433859599,0.0583628531,1.4135380464,-3.3400691269,2.1875000000,9.6163714687,0.4292124168,-1.8869779041
136451886.0000000000,0.0000000000,-0.1880000000,-2.5000000000,0.3750000000,-1.7500000000,-0.3125000000,1.4300000000,0.4500000000,-0.5500000000,47.2229149000,8.8183803000,1.2600000000,0.0939642713,0.4427888818,-0.0744142846,-0.3427801571,-3.2795477524,2.8125000000,11.5441428457,0.4292124168,-1.8869779041
136459906.0000000000,0.0000000000,-0.1880000000,-2.5000000000,0.3750000000,-1.7500000000,-0.3125000000,1.4300000000,0.4500000000,-0.5500000000,47.2229149000,8.8183803000,1.2800000000,0.1043586931,0.4422054441,0.1803963767,-0.3574473634,-3.2801448305,2.8125000000,7.7960362331,0.4292124168,-1.8869779041
136467911.0000000000,0.0000000000,-0.1880000000,-2.5000000000,-0.5000000000,-1.5000000000,0.1250000000,0.8000000000,0.9600000000,0.0000000000,47.2229149000,8.8183803000,1.2600000000,0.1096352538,0.4456623749,-0.0855282050,-1.2469995539,-3.5307282682,2.3750000000,11.6552820503,0.4292124168,-1.8869779041
136475915.0000000000,0.0000000000,-0.2505000000,-2.4375000000,-0.1875000000,-1.3750000000,1.0625000000,-1.4600000000,1.0500000000,0.2900000000,47.2229149000,8.8183803000,1.2600000000,0.0969501097,0.4497969086,-0.0729276817,-0.9418867389,-3.5897713373,1.3750000000,11.5292768168,0.4292124168,-1.8869779041
136487081.0000000000,0.0000000000,-0.2505000000,-2.4375000000,-1.1875000000,-2.3125000000,0.5000000000,-1.6000000000,0.5300000000,-0.0100000000,47.2229149000,8.8183803000,1.2700000000,0.0782660288,0.4515357982,0.0265546099,-1.9241275372,-2.6481368037,1.9375000000,9.9344539013,0.4292124168,-1.8869779041
136496949.0000000000,0.0000000000,-0.2505000000,-2.4375000000,-0.7500000000,-1.9375000000,0.0625000000,0.0600000000,0.0800000000,-0.7100000000,47.2229149000,8.8183803000,1.2700000000,0.0780451044,0.4481360965,0.0200082952,-1.4604698239,-3.0213979141,2.3750000000,9.9999170484,0.4292124168,-1.8869779041
136505913.0000000000,0.0000000000,-0.3130000000,-2.4375000000,-1.0625000000,-2.1250000000,0.0625000000,1.0900000000,0.1900000000,-0.6300000000,47.2229149000,8.8183803000,1.2700000000,0.0869155199,0.4456443671,0.0151184581,-1.7726605297,-2.7747976157,2.3750000000,10.0488154191,0.4292124168,-1.8869779041
136513918.0000000000,0.0000000000,-0.3130000000,-2.4375000000,-0.3125000000,-2.3750000000,0.6875000000,1.1500000000,0.5200000000,-0.4600000000,47.2229149000,8.8183806000,1.2700000000,0.0534681924,0.4455799307,0.0122514458,-1.0350791114,-2.5272893452,1.7500000000,10.0774855417,0.3958539389,-1.8869779041
136524609.0000000000,0.0625000000,-0.3130000000,-2.4375000000,-1.1250000000,-1.8125000000,0.5000000000,1.2100000000,0.6900000000,0.1900000000,47.2229149000,8.8183806000,1.2700000000,0.0657137991,0.4487891294,0.0154706569,-1.8415509837,-3.0898537816,1.9375000000,10.0452934314,0.3958539389,-1.8869779041
136532612.0000000000,0.0625000000,-0.3130000000,-2.4375000000,-1.8750000000,-1.5000000000,0.6875000000,-1.4400000000,0.9300000000,0.1300000000,47.2229149000,8.8183806000,1.2800000000,0.0536277769,0.4519405658,0.1417714989,-2.6086948331,-3.3991445829,1.7500000000,8.1822850113,0.3958539389,-1.8869779041
136542869.0000000000,0.0625000000,-0.3130000000,-2.4375000000,-1.1875000000,-1.1875000000,0.8125000000,-1.8900000000,0.4900000000,-0.2000000000,47.2229149000,8.8183806000,1.2900000000,0.0338742403,0.4527441123,0.2257524735,-1.9042744020,-3.7084931465,1.6250000000,6.7424752647,0.3958539389,-1.8869779041
136550873.0000000000,0.0625000000,-0.3755000000,-2.4375000000,-1.1875000000,-1.1875000000,0.8125000000,-1.0900000000,0.2000000000,-0.8200000000,47.2229149000,8.8183806000,1.2900000000,0.0248785716,0.4500724626,0.1992289330,-1.8766194509,-3.6451896000,1.6250000000,7.0077106699,0.3958539389,-1.8869779041
136563972.0000000000,0.1250000000,-0.3755000000,-2.4375000000,-2.8125000000,-1.4375000000,1.6250000000,1.0400000000,-0.2700000000,-0.6600000000,47.2229149000,8.8183806000,1.2800000000,0.0380840963,0.4425138812,0.0983889845,-3.5765255147,-3.3978612497,0.8125000000,8.6161101547,0.3958539389,-1.8869779041
136575033.0000000000,0.1250000000,-0.3755000000,-2.3750000000,-1.2500000000,-1.5000000000,1.5625000000,0.1200000000,1.2200000000,0.0000000000,47.2229149000,8.8183806000,1.2900000000,0.0389899262,0.4518227216,0.1816645623,-2.0325132492,-3.3429198311,0.8125000000,7.1833543771,0.3958539389,-1.8869779041
136583037.0000000000,0.1250000000,-0.3755000000,-2.3750000000,-1.6875000000,-1.3750000000,1.6875000000,-1.8400000000,1.6100000000,-0.1300000000,47.2229149000,8.8183806000,1.2700000000,0.0240001306,0.4603330694,-0.0853547656,-2.4712814110,-3.4586109907,0.6875000000,11.0535476557,0.3958539389,-1.8869779041
136592235.0000000000,0.1250000000,-0.4380000000,-2.3750000000,-2.0000000000,-0.6250000000,3.0000000000,-2.2600000000,0.3900000000,-0.2300000000,47.2229149000,8.8183806000,1.2600000000,0.0031577590,0.4595925124,-0.1851917192,-2.7627956972,-4.1376006429,-0.6250000000,12.6519171923,0.3958539389,-1.8869779041
136600257.0000000000,0.1250000000,-0.4380000000,-2.3750000000,-2.0000000000,-0.6250000000,3.0000000000,0.3100000000,-1.0100000000,-1.2800000000,47.2229149000,8.8183806000,1.2600000000,0.0055682788,0.4472469983,-0.1739508277,-2.7336163771,-4.1383411999,-0.6250000000,12.5395082769,0.3958539389,-1.8869779041
136609235.0000000000,0.1250000000,-0.4380000000,-2.3125000000,-1.5000000000,-0.1875000000,3.9375000000,0.3100000000,-1.0100000000,-1.2800000000,47.2229149000,8.8183806000,1.2500000000,0.0082457237,0.4341014033,-0.2760847761,-2.2369911047,-4.5881867140,-1.6250000000,14.1608477614,0.3958539389,-1.8869779041
136617240.0000000000,0.1875000000,-0.4380000000,-2.2500000000,-1.5625000000,-1.2500000000,3.7500000000,-1.1600000000,1.7500000000,-0.4100000000,47.2229149000,8.8183806000,1.2500000000,-0.0010494879,0.4439000850,-0.2494712400,-2.3907395275,-3.5388323090,-1.5000000000,13.8947123998,0.3958539389,-1.8869779041
136625862.0000000000,0.1875000000,-0.4380000000,-2.2500000000,-1.6250000000,-1.0000000000,3.7500000000,-1.9600000000,0.2800000000,-0.2000000000,47.2229149000,8.8183806000,1.2500000000,-0.0177904613,0.4421430262,-0.2239661864,-2.4402262313,-3.7790336273,-1.5000000000,13.6396618636,0.3958539389,-1.8869779041
136633866.0000000000,0.1875000000,-0.4380000000,-2.2500000000,0.0625000000,-0.8125000000,3.8750000000,0.4900000000,-0.9300000000,-1.0400000000,47.2229149000,8.8183806000,1.2400000000,-0.0137496262,0.4306233126,-0.3320401841,-0.7292888686,-3.9682906860,-1.6250000000,15.3204018412,0.3958539389,-1.8869779041
136645654.0000000000,0.1875000000,-0.5005000000,-2.1875000000,-0.2500000000,-0.9375000000,3.6250000000,1.5700000000,0.6100000000,-1.2300000000,47.2229149000,8.8183806000,1.2500000000,0.0046807832,0.4338349708,-0.2241688076,-1.0474460377,-3.7923103997,-1.4375000000,13.6416880765,0.3958539389,-1.8869779041
136656735.0000000000,0.1875000000,-0.5005000000,-2.1250000000,-0.5000000000,-0.8750000000,2.6250000000,-1.9400000000,0.8500000000,0.0200000000,47.2229149000,8.8183806000,1.2500000000,-0.0166756188,0.4391964631,-0.1988408374,-1.3232486108,-3.8515987415,-0.5000000000,13.3884083737,0.3958539389,-1.8869779041
136667824.0000000000,0.1875000000,-0.5005000000,-2.1250000000,-0.6250000000,-0.6250000000,1.8750000000,-1.1100000000,0.2300000000,-0.4700000000,47.2229149000,8.8183806000,1.2400000000,-0.0287220099,0.4377049151,-0.2711132686,-1.4183496482,-4.0962372492,0.2500000000,14.7111326857,0.3958539389,-1.8869779041
136679201.0000000000,0.1875000000,-0.5005000000,-2.1250000000,0.0625000000,-0.7500000000,1.6875000000,1.1500000000,-0.3100000000,-0.8800000000,47.2229149000,8.8183806000,1.2400000000,-0.0155102334,0.4302214671,-0.2502284600,-0.7139847005,-3.9727287972,0.4375000000,14.5022846004,0.3958539389,-1.8869779041
136690649.0000000000,0.1875000000,-0.5005000000,-2.0625000000,-0.3750000000,-0.1250000000,1.3125000000,-0.2300000000,1.4200000000,0.1400000000,47.2229149000,8.8183806000,1.2400000000,-0.0179901745,0.4424004572,-0.2209617260,-1.1699811876,-4.6052122452,0.7500000000,14.2096172596,0.3958539389,-1.8869779041
136699985.0000000000,0.1875000000,-0.5005000000,-2.0625000000,-1.5000000000,-0.6875000000,0.0625000000,-0.2300000000,1.4200000000,0.1400000000,47.2229149000,8.8183806000,1.2500000000,-0.0199591865,0.4514170997,-0.0882923512,-2.2915092701,-4.0305332551,2.0000000000,12.2829235116,0.3958539389,-1.8869779041
136714309.0000000000,0.1875000000,-0.5005000000,-2.1250000000,0.0000000000,-0.5000000000,-1.2500000000,-1.7500000000,0.7500000000,0.0800000000,47.2229149000,8.8183806000,1.2400000000,-0.0446113766,0.4580234807,-0.1447394634,-0.7887526533,-4.2090166125,3.3750000000,13.4473946343,0.3958539389,-1.8869779041
136725652.0000000000,0.1875000000,-0.5005000000,-2.1250000000,0.5625000000,-0.5625000000,-1.8125000000,-1.2400000000,0.6700000000,-0.3000000000,47.2229149000,8.8183806000,1.2400000000,-0.0581180035,0.4613511091,-0.1305523816,-0.1917395872,-4.1399102315,3.9375000000,13.3055238155,0.3958539389,-1.8869779041
136733656.0000000000,0.1875000000,-0.5005000000,-2.1250000000,0.4375000000,-0.5625000000,-2.3750000000,0.5800000000,0.3600000000,-0.4400000000,47.2229149000,8.8183806000,1.2400000000,-0.0529607366,0.4598612231,-0.1187080686,-0.2978303095,-4.1365826032,4.5000000000,13.1870806856,0.3958539389,-1.8869779041
136741659.0000000000,0.1875000000,-0.5005000000,-2.1250000000,0.4375000000,-0.5625000000,-2.3750000000,0.5200000000,0.2100000000,-0.4000000000,47.2229149000,8.8183806000,1.2300000000,-0.0483309923,0.4571974001,-0.2327130701,-0.3050504832,-4.1380724892,4.5000000000,14.9271307014,0.3958539389,-1.8869779041
136752251.0000000000,0.1875000000,-0.5005000000,-2.1875000000,0.5625000000,0.3750000000,-2.7500000000,0.7000000000,0.4300000000,-0.1300000000,47.2229149000,8.8183806000,1.2400000000,-0.0405336415,0.4574930644,-0.1136781827,-0.1865321252,-5.0782363122,4.9375000000,13.1367818268,0.3958539389,-1.8869779041
136760750.0000000000,0.1875000000,-0.5005000000,-2.1875000000,0.4375000000,0.5000000000,-2.9375000000,0.7000000000,0.4300000000,-0.1300000000,47.2229149000,8.8183806000,1.2400000000,-0.0342595331,0.4568239172,-0.1012249571,-0.3224484163,-5.2029406478,5.1250000000,13.0122495712,0.3958539389,-1.8869779041
136768763.0000000000,0.2500000000,-0.5005000000,-2.2500000000,-1.1250000000,-0.4375000000,-3.0000000000,1.3600000000,0.3000000000,-0.1500000000,47.2229149000,8.8183806000,1.2300000000,-0.0231480668,0.4549068432,-0.2150205597,-1.9812321680,-4.2661097950,5.2500000000,14.7502055972,0.3958539389,-1.8869779041
136776766.0000000000,0.2500000000,-0.5005000000,-2.2500000000,-1.2500000000,-0.5625000000,-3.5625000000,0.6300000000,0.5100000000,0.2400000000,47.2229149000,8.8183806000,1.2400000000,-0.0179449224,0.4546694551,-0.0648782990,-2.1217882209,-4.1430268691,5.8125000000,12.6487829905,0.3958539389,-1.8869779041
136786976.0000000000,0.2500000000,-0.5005000000,-2.3125000000,0.5625000000,0.0625000000,-3.5625000000,0.5400000000,0.6600000000,0.1800000000,47.2229149000,8.8183806000,1.2400000000,-0.0123324770,0.4571396647,-0.0542379600,-0.3165726230,-4.7682642572,5.8750000000,12.5423796004,0.3958539389,-1.8869779041
136794980.0000000000,0.2500000000,-0.5005000000,-2.3125000000,1.2500000000,0.1250000000,-2.8750000000,0.0100000000,0.8600000000,0.4100000000,47.2229149000,8.8183806000,1.2500000000,-0.0121497225,0.4596538731,0.0810355020,0.3630699534,-4.8282940476,5.1875000000,10.5896449796,0.3958539389,-1.8869779041
136806613.0000000000,0.2500000000,-0.5005000000,-2.3750000000,1.0625000000,-0.2500000000,-2.9375000000,-0.4200000000,0.8600000000,0.2600000000,47.2229149000,8.8183806000,1.2300000000,-0.0168940183,0.4653555407,-0.0934239117,0.1753140971,-4.4507798392,5.3125000000,13.5342391172,0.3958539389,-1.8869779041
136814617.0000000000,0.2500000000,-0.5005000000,-2.3750000000,0.8125000000,-0.4375000000,-2.8125000000,-1.5500000000,1.0000000000,0.0700000000,47.2229149000,8.8183806000,1.2500000000,-0.0290270261,0.4688969447,0.1682564528,-0.0680438887,-4.2575781716,5.1875000000,9.7174354724,0.3958539389,-1.8869779041
136826250.0000000000,0.2500000000,-0.5005000000,-2.4375000000,-0.1250000000,0.0625000000,-2.5625000000,-2.2300000000,0.7200000000,-0.1700000000,47.2229149000,8.8183806000,1.2300000000,-0.0544477216,0.4728938478,-0.0194270271,-0.9885576779,-4.7540367676,5.0000000000,12.7942702707,0.3958539389,-1.8869779041
136837295.0000000000,0.2500000000,-0.5005000000,-2.4375000000,-1.1875000000,-0.6250000000,-1.9375000000,-0.6100000000,0.8600000000,-0.2500000000,47.2229149000,8.8183806000,1.2300000000,-0.0606006562,0.4779425839,-0.0172666274,-2.0154687042,-4.0625398645,4.3750000000,12.7726662741,0.3958539389,-1.8869779041
136845299.0000000000,0.2500000000,-0.5005000000,-2.4375000000,1.1875000000,-0.8125000000,-1.5000000000,-0.1700000000,0.2100000000,-0.2600000000,47.2229149000,8.8183806000,1.2400000000,-0.0613615328,0.4750981891,0.1094832894,0.3681454043,-3.8699911284,3.9375000000,10.9051671060,0.3958539389,-1.8869779041
136856753.0000000000,0.2500000000,-0.5005000000,-2.4375000000,-0.4375000000,-0.9375000000,-1.1875000000,-0.1300000000,0.4600000000,-0.5200000000,47.2229149000,8.8183806000,1.2400000000,-0.0622503959,0.4759511683,0.0959773968,-1.2557893685,-3.7478355232,3.6250000000,11.0402260320,0.3958539389,-1.8869779041
136866655.0000000000,0.2500000000,-0.5005000000,-2.5000000000,0.3125000000,-1.1875000000,-0.9375000000,0.1900000000,-0.0900000000,-0.2800000000,47.2229149000,8.8183806000,1.2200000000,-0.0597898332,0.4706446504,-0.1156719266,-0.5045449601,-3.4969825440,3.4375000000,14.3567192656,0.3958539389,-1.8869779041
136874659.0000000000,0.2500000000,-0.5005000000,-2.5000000000,0.5000000000,-0.6250000000,-0.0625000000,0.3400000000,0.3100000000,-0.4300000000,47.2229149000,8.8183806000,1.2200000000,-0.0565175984,0.4686656309,-0.1052436231,-0.3204897479,-4.0647890619,2.5625000000,14.2524362306,0.3958539389,-1.8869779041
136886519.0000000000,0.1875000000,-0.5630000000,-2.4375000000,2.7500000000,-1.6250000000,0.8125000000,1.1900000000,0.1000000000,-0.2400000000,47.2229149000,8.8183806000,1.2200000000,-0.0420095099,0.4655546705,-0.0943787602,2.0124291233,-3.0042680814,1.6250000000,14.1437876016,0.3958539389,-1.8869779041
136897880.0000000000,0.1875000000,-0.5630000000,-2.4375000000,2.5625000000,-1.3750000000,1.8125000000,0.8000000000,0.4900000000,0.0200000000,47.2229149000,8.8183806000,1.2300000000,-0.0326196212,0.4667950056,0.0060641849,1.8046177994,-3.2573790418,0.6250000000,12.5393581509,0.3958539389,-1.8869779041
136908785.0000000000,0.1875000000,-0.5630000000,-2.4375000000,1.6250000000,-1.5625000000,2.1875000000,-0.0700000000,0.6400000000,0.2200000000,47.2229149000,8.8183806000,1.2200000000,-0.0330761314,0.4694056850,-0.0814155356,0.8539719553,-3.0686387067,0.2500000000,13.4141553560,0.3958539389,-1.8869779041
136916790.0000000000,0.1250000000,-0.6255000000,-2.3750000000,1.3750000000,-1.9375000000,2.6875000000,-0.7000000000,1.1900000000,0.1100000000,47.2229149000,8.8183806000,1.2400000000,-0.0383126475,0.4744133520,0.1793212641,0.6921110696,-2.6285280273,-0.3125000000,9.6067873589,0.3958539389,-1.8869779041
136928026.0000000000,0.1250000000,-0.6255000000,-2.3750000000,0.1875000000,-1.5000000000,3.3125000000,-1.4300000000,0.9100000000,0.1700000000,47.2229149000,8.8183806000,1.2300000000,-0.0538641353,0.4801721593,0.0768581633,-0.4880578079,-3.0610203603,-0.9375000000,11.2314183674,0.3958539389,-1.8869779041
136939271.0000000000,0.1250000000,-0.6255000000,-2.3125000000,-0.0625000000,-1.6250000000,3.5000000000,-1.9300000000,0.5600000000,-0.1000000000,47.2229149000,8.8183806000,1.2300000000,-0.0748391468,0.4819853989,0.0709120609,-0.7162857250,-2.9302615529,-1.1875000000,11.2908793912,0.3958539389,-1.8869779041
136948353.0000000000,0.1250000000,-0.6255000000,-2.3125000000,2.3125000000,-1.6875000000,3.8750000000,-0.8600000000,0.2100000000,-0.3900000000,47.2229149000,8.8183806000,1.2300000000,-0.0818456481,0.4793611911,0.0628555290,1.6880792911,-2.8659483133,-1.5625000000,11.3714447099,0.3958539389,-1.8869779041
136957702.0000000000,0.1250000000,-0.6880000000,-2.2500000000,1.3750000000,-1.5000000000,4.1250000000,-0.0400000000,0.3400000000,-0.4200000000,47.2229149000,8.8183806000,1.2300000000,-0.0814205508,0.4780309910,0.0553238479,0.7603883929,-2.9935725212,-1.8750000000,11.4467615210,0.3958539389,-1.8869779041
136965705.0000000000,0.1250000000,-0.6880000000,-2.2500000000,2.0625000000,-1.8750000000,4.7500000000,-0.2200000000,0.1700000000,-0.3500000000,47.2229149000,8.8183806000,1.2300000000,-0.0823692061,0.4748685516,0.0492289322,1.4472932567,-2.6199027212,-2.5000000000,11.5077106776,0.3958539389,-1.8869779041
136973709.0000000000,0.0625000000,-0.6880000000,-2.1875000000,2.0625000000,-1.8750000000,4.7500000000,-0.2200000000,0.1700000000,-0.3500000000,47.2229149000,8.8183806000,1.2200000000,-0.0833085952,0.4717379387,-0.0811940934,1.5361213742,-2.6230651607,-2.5625000000,13.4119409338,0.3958539389,-1.8869779041
136981713.0000000000,0.0625000000,-0.6880000000,-2.1875000000,0.5000000000,-1.7500000000,5.3125000000,1.3100000000,-0.1400000000,-0.3400000000,47.2229149000,8.8183806000,1.2300000000,-0.0721149315,0.4661822044,0.0513722820,-0.0250634812,-2.7511957736,-3.1250000000,11.4862771796,0.3958539389,-1.8869779041
136994793.0000000000,0.0625000000,-0.7505000000,-2.1250000000,2.0000000000,-0.9375000000,5.9375000000,1.3000000000,0.6200000000,0.0600000000,47.2229149000,8.8183806000,1.2300000000,-0.0545921952,0.4699917490,0.0501421806,1.4592653897,-3.5067515079,-3.8125000000,11.4985781937,0.3958539389,-1.8869779041
137002796.0000000000,0.0000000000,-0.7505000000,-2.0625000000,2.0000000000,-0.9375000000,5.9375000000,-0.2800000000,0.7900000000,0.2500000000,47.2229149000,8.8183806000,1.2300000000,-0.0562845123,0.4718219434,0.0488870517,1.5222335589,-3.5029419633,-3.8750000000,11.5111294830,0.3958539389,-1.8869779041
137016296.0000000000,0.0000000000,-0.7505000000,-1.9375000000,2.3125000000,-0.0000000000,6.5625000000,-1.6000000000,0.8200000000,-0.0700000000,47.2229149000,8.8183806000,1.2200000000,-0.0771390796,0.4785201069,-0.0276226425,1.8371028028,-4.4386117689,-4.6250000000,12.8762264255,0.3958539389,-1.8869779041
137024298.0000000000,0.0000000000,-0.7505000000,-1.9375000000,2.3125000000,-0.0000000000,6.5625000000,-1.6000000000,0.8200000000,-0.0700000000,47.2229149000,8.8183806000,1.2200000000,-0.0890626618,0.4805018612,-0.0234063349,1.8662991971,-4.4319136054,-4.6250000000,12.8340633487,0.3958539389,-1.8869779041
137032301.0000000000,-0.0625000000,-0.7505000000,-1.8750000000,1.9375000000,0.2500000000,6.6250000000,-0.9200000000,0.1700000000,-0.4400000000,47.2229149000,8.8183806000,1.2300000000,-0.0954809750,0.4773147130,0.1026766673,1.5954922121,-4.6799318511,-4.7500000000,10.9732333268,0.3958539389,-1.8869779041
137046060.0000000000,-0.0625000000,-0.7505000000,-1.8125000000,0.7500000000,0.8125000000,6.7500000000,-0.1800000000,-0.0500000000,-0.6700000000,47.2229149000,8.8183806000,1.2200000000,-0.0970120726,0.4723263476,0.0147995879,0.4169778506,-5.2456189993,-4.9375000000,12.4520041208,0.3958539389,-1.8869779041
137057834.0000000000,-0.0625000000,-0.7505000000,-1.6875000000,-0.5625000000,0.6875000000,6.6250000000,1.2800000000,-0.1400000000,-0.1200000000,47.2229149000,8.8183806000,1.2300000000,-0.0811510797,0.4663698518,0.0998621557,-0.8933786128,-5.1256073647,-4.9375000000,11.0013784433,0.3958539389,-1.8869779041
137069069.0000000000,-0.0625000000,-0.7505000000,-1.6250000000,-0.1875000000,1.4375000000,6.3750000000,1.3100000000,1.0200000000,-0.0800000000,47.2229149000,8.8183806000,1.2200000000,-0.0657967040,0.4734316509,0.0028087713,-0.5405840028,-5.8815638604,-4.7500000000,12.5719122869,0.3958539389,-1.8869779041
137078906.0000000000,-0.0625000000,-0.6880000000,-1.5625000000,-0.1875000000,2.1875000000,5.9375000000,0.5400000000,0.4800000000,0.1900000000,47.2229149000,8.8183806000,1.2200000000,-0.0599042234,0.4737049380,0.0066172334,-0.5620801288,-6.6870020613,-4.3750000000,12.5338276655,0.3958539389,-1.8869779041
137086910.0000000000,-0.0625000000,-0.6880000000,-1.5000000000,-1.6875000000,1.8750000000,5.8750000000,-0.6800000000,0.6300000000,0.2700000000,47.2229149000,8.8183806000,1.2100000000,-0.0647132838,0.4742309828,-0.1150783903,-2.0703296017,-6.3742287743,-4.3750000000,14.3507839029,0.3958539389,-1.8869779041
137094914.0000000000,-0.0625000000,-0.6880000000,-1.5000000000,-2.0625000000,1.6250000000,5.3125000000,-0.9000000000,0.3900000000,0.1100000000,47.2229149000,8.8183806000,1.2200000000,-0.0712175249,0.4728500168,0.0241180348,-2.4385969170,-6.1237027294,-3.8125000000,12.3588196519,0.3958539389,-1.8869779041
137102917.0000000000,-0.0625000000,-0.6880000000,-1.4375000000,-2.0625000000,1.6250000000,5.3125000000,-1.4300000000,0.6000000000,-0.1900000000,47.2229149000,8.8183806000,1.2200000000,-0.0818550042,0.4731462642,0.0222961325,-2.4294909796,-6.1250836954,-3.8750000000,12.3770386754,0.3958539389,-1.8869779041
137116557.0000000000,0.0000000000,-0.6880000000,-1.3750000000,-3.1875000000,2.6875000000,4.3750000000,-1.1800000000,0.3100000000,-0.3300000000,47.2229149000,8.8183806000,1.2100000000,-0.0970044611,0.4730627407,-0.0539604994,-3.6270985086,-7.1872874480,-3.0000000000,13.7396049937,0.3958539389,-1.8869779041
137128157.0000000000,0.0625000000,-0.6255000000,-1.3125000000,-3.1875000000,2.5000000000,3.8750000000,-0.5500000000,-0.0300000000,-0.3100000000,47.2229149000,8.8183806000,1.2200000000,-0.1023793265,0.4683803461,0.0372446831,-3.6933892688,-7.0623709716,-2.5625000000,12.2275531689,0.3958539389,-1.8869779041
137139237.0000000000,0.0625000000,-0.5630000000,-1.2500000000,-3.0625000000,2.7500000000,3.6250000000,-0.3100000000,-0.3600000000,-0.1900000000,47.2229149000,8.8183806000,1.2200000000,-0.1047834082,0.4601227773,0.0343369216,-3.5608644573,-7.3795533662,-2.3750000000,12.2566307840,0.3958539389,-1.8869779041
137151123.0000000000,0.0625000000,-0.5630000000,-1.2500000000,-2.7500000000,2.8125000000,3.1875000000,0.7000000000,0.4300000000,-0.3800000000,47.2229149000,8.8183806000,1.2200000000,-0.0955279940,0.4609838559,0.0297468405,-3.2449987429,-7.4503109350,-1.9375000000,12.3025315950,0.3958539389,-1.8869779041
137165318.0000000000,0.1250000000,-0.5630000000,-1.1875000000,-2.8750000000,2.9375000000,3.1250000000,0.9000000000,0.0500000000,-0.0600000000,47.2229149000,8.8183806000,1.2200000000,-0.0819601017,0.4575572842,0.0294792849,-3.4704563228,-7.5744498564,-1.9375000000,12.3052071510,0.3958539389,-1.8869779041
137173322.0000000000,0.1250000000,-0.5005000000,-1.1875000000,-3.8750000000,2.6250000000,3.1250000000,1.4000000000,-0.2900000000,0.1100000000,47.2229149000,8.8183806000,1.2200000000,-0.0700667666,0.4509547623,0.0292824113,-4.4894513720,-7.3278764281,-1.9375000000,11.7071758875,0.3958539389,-1.8869779041
137181326.0000000000,0.1875000000,-0.5005000000,-1.1250000000,-4.1875000000,3.6875000000,3.0000000000,0.7100000000,0.3400000000,0.1900000000,47.2229149000,8.8183806000,1.2400000000,-0.0637598972,0.4494103606,0.2795565754,-4.9061020412,-8.3969789499,-1.8750000000,8.0044342456,0.3958539389,-1.8869779041
137191458.0000000000,0.1875000000,-0.4380000000,-1.1250000000,-3.8125000000,3.1875000000,2.6250000000,0.4600000000,0.8400000000,0.2700000000,47.2229149000,8.8183806000,1.2400000000,-0.0585332621,0.4536850774,0.2565423956,-4.5399316583,-7.9610233517,-1.5000000000,8.2345760439,0.3958539389,-1.8869779041
137205850.0000000000,0.2500000000,-0.4380000000,-1.0625000000,-3.4375000000,2.6875000000,2.5625000000,-0.6300000000,1.0200000000,0.0100000000,47.2229149000,8.8183806000,1.2400000000,-0.0669598401,0.4641685526,0.2345395504,-4.2597489474,-7.4567486349,-1.5000000000,8.4546044963,0.3958539389,-1.8869779041
137217633.0000000000,0.3125000000,-0.3755000000,-1.0625000000,-1.6875000000,2.7500000000,2.8750000000,-1.4200000000,0.4700000000,-0.0800000000,47.2229149000,8.8183806000,1.2500000000,-0.0828839460,0.4654084458,0.2979886675,-2.5854517382,-7.5712651597,-1.8125000000,7.2201133252,0.3958539389,-1.8869779041
137225635.0000000000,0.3125000000,-0.3755000000,-1.0625000000,-1.6875000000,2.7500000000,2.8750000000,-0.9000000000,0.6200000000,-0.4400000000,47.2229149000,8.8183806000,1.2500000000,-0.0892046935,0.4659369206,0.2669791781,-2.5631579899,-7.5700252665,-1.8125000000,7.5302082185,0.3958539389,-1.8869779041
137236191.0000000000,0.3125000000,-0.3755000000,-1.0000000000,-2.0000000000,2.7500000000,4.1250000000,-0.2600000000,-0.1700000000,-1.0400000000,47.2229149000,8.8183806000,1.2300000000,-0.0910558871,0.4598583817,0.0435182964,-2.8668089435,-7.5694967917,-3.1250000000,10.9648170361,0.3958539389,-1.8869779041
